Id,SalePrice
2090,124093.42340531247
2091,95941.92516209069
2092,143913.80163210304
2093,123002.55688640731
2094,113792.16993295914
2095,148111.402328694
2096,76443.19050252694
2097,83219.63074815134
2098,161893.55898994883
2099,67840.96752323094
2100,96058.01924441848
2101,108556.2187726642
2102,141756.26508104545
2103,94448.44091757294
2104,149277.61396021163
2105,112804.9022592376
2106,86583.58152075089
2107,202140.30434326036
2108,109277.21652081842
2109,118707.25038341992
2110,129853.58153520757
2111,159526.22093177144
2112,141150.9752186041
2113,121903.82994894031
2114,114750.55810198467
2115,156212.76942188875
2116,123121.97344998806
2117,141780.90249230387
2118,115584.29857946676
2119,99873.99746557395
2120,119844.01162990672
2121,102326.25900244503
2122,103152.038785415
2123,94434.39936057385
2124,180059.40939768287
2125,135659.39884989779
2126,136263.5676468867
2127,143762.9837641879
2128,123997.21752867708
2129,97962.64117204654
2130,134104.82466184674
2131,167803.28981217812
2132,118304.16735686129
2133,122009.51960473228
2134,114855.08495926019
2135,102927.86469684471
2136,43418.22837142274
2137,119178.71135048638
2138,137805.1640515423
2139,153505.4942318087
2140,136573.0135472368
2141,168588.5711089261
2142,117528.49245450762
2143,144141.74223640957
2144,94714.20379611058
2145,135733.80702318065
2146,168759.3054139288
2147,156830.6023490117
2148,160821.13314121473
2149,159471.20334710763
2150,216441.89369421382
2151,135305.9952042997
2152,162026.6451387396
2153,151114.28315726435
2154,84876.14695817349
2155,153193.24311881303
2156,248524.33073824062
2157,207043.89054076653
2158,235055.83008719818
2159,228036.43733355985
2160,203603.30391912838
2161,271491.36873154365
2162,392791.6884306574
2163,364319.2660864133
2164,260816.8586136792
2165,183276.71641826048
2166,162686.53766155313
2167,200842.70338378567
2168,192770.47859313805
2169,204033.6842453212
2170,214900.36571879312
2171,154967.7924822846
2172,155600.6216305003
2173,178509.9323617781
2174,237784.5852309966
2175,359813.0300250228
2176,281297.3565501461
2177,246440.68704540003
2178,262419.02749178885
2179,129685.7545970031
2180,177682.70052609104
2181,196421.11613255832
2182,227686.72250638693
2183,194361.8448024576
2184,117734.76953249983
2185,135328.83986281743
2186,159611.9429555952
2187,161676.02727115294
2188,185261.34007104416
2189,322496.57706246036
2190,81129.39151320234
2191,81601.09286041884
2192,75376.88738264563
2193,114716.70892293542
2194,118618.80063179112
2195,100586.32275586785
2196,122305.57771487837
2197,124823.33385273884
2198,159805.49688384426
2199,168768.69260216295
2200,128673.98128230753
2201,133074.76113158325
2202,219561.37329913466
2203,123239.27471708972
2204,169574.7481586116
2205,107557.66120348172
2206,121456.18596712663
2207,241713.47376387147
2208,245444.6648391995
2209,192265.44364229892
2210,126102.8305930635
2211,108362.97274511214
2212,124975.19694822934
2213,95287.23017632682
2214,143355.04849147587
2215,102552.49474649178
2216,146526.31216602214
2217,84358.10402825382
2218,78425.64713954623
2219,78870.09466234385
2220,61700.69595318893
2221,241686.2036910574
2222,195635.3691244258
2223,241763.2679657105
2224,230361.2432046975
2225,150838.34332502028
2226,186073.19152419362
2227,193941.43967270153
2228,257419.53139043786
2229,270598.36267741513
2230,175802.71728811506
2231,221462.9950312574
2232,179236.41299904673
2233,171358.21798011614
2234,247934.7774002992
2235,186021.50482842023
2236,265494.4160762138
2237,289338.41103369324
2238,182020.20519166556
2239,133305.56649211026
2240,142201.20970252622
2241,148356.40756908385
2242,121598.11857724679
2243,149393.1589308537
2244,104606.78334092
2245,102373.46728978492
2246,136663.0168186084
2247,107210.09355538106
2248,133418.17288601398
2249,126735.24295918527
2250,142939.91577211092
2251,104241.69816364022
2252,181984.59607540863
2253,177939.04340904905
2254,192484.55695614126
2255,196206.44968991983
2256,195471.46468147007
2257,227097.51951358165
2258,175292.5322603709
2259,187896.53215204552
2260,158350.3065850495
2261,205723.41334345425
2262,223920.39187247353
2263,315585.7107750536
2264,415551.17750873533
2265,175508.37456778344
2266,324757.20466371416
2267,291292.11583472043
2268,391052.7343247128
2269,159357.03650965542
2270,214207.15526629682
2271,210597.15306143998
2272,210387.79229423054
2273,162531.6541185109
2274,171338.79688805644
2275,157457.3305087029
2276,191832.2654950407
2277,195679.05514513562
2278,160799.35379651678
2279,116517.67952421797
2280,128314.81428903271
2281,169524.24621369503
2282,170921.40366720106
2283,101432.39597943774
2284,96761.34030487505
2285,142378.88842358487
2286,122139.70837440109
2287,358008.4385855335
2288,276384.7239049566
2289,300294.69825270236
2290,401184.15125969355
2291,314639.81622350076
2292,402493.0338727841
2293,405005.91217481927
2294,403252.4836644649
2295,408515.64264650876
2296,290636.4183158525
2297,303975.8999732833
2298,358049.99520067894
2299,334182.12400180334
2300,310751.4920791483
2301,281995.5701840115
2302,217553.7198242247
2303,253436.94286658987
2304,273419.10247645294
2305,157856.78005898907
2306,157857.91259523667
2307,173288.995495748
2308,233072.29079447966
2309,322223.243320693
2310,233738.19689400657
2311,190170.0874787697
2312,186602.38222218608
2313,193353.02227664297
2314,200466.57436801307
2315,189629.17215035274
2316,216491.16975556826
2317,174396.79444197542
2318,182636.4224653116
2319,196193.33423582534
2320,197242.6814690996
2321,254670.8589722528
2322,194898.31602971116
2323,185014.70598303783
2324,199703.11033462384
2325,211840.3630925757
2326,202011.11245876062
2327,226528.46337874746
2328,228754.04984065378
2329,195961.79071310326
2330,193235.07364262198
2331,322199.7335634623
2332,413014.0576149316
2333,312723.5622510442
2334,259682.09142221138
2335,277132.2972099469
2336,309899.9342234223
2337,205921.94763699453
2338,270613.8939921984
2339,254403.3016193034
2340,390533.8718280846
2341,213232.00805900036
2342,243734.05627011182
2343,207682.03609025897
2344,235700.86648972332
2345,272233.26093369536
2346,235009.88929153397
2347,190637.12590685068
2348,255191.4832828981
2349,181330.36558392108
2350,283734.77298445255
2351,257760.1200266059
2352,276810.56839011563
2353,246065.26932535437
2354,134551.0389523981
2355,155895.91543716402
2356,156743.68332299544
2357,197273.30034122057
2358,190639.05724475556
2359,149593.3119721536
2360,114459.85672044544
2361,147143.47597363894
2362,254554.14388075285
2363,134746.15737235197
2364,171772.20270592766
2365,232639.99154916848
2366,214181.22275481094
2367,235391.57870576135
2368,189779.72535154107
2369,235617.9181273519
2370,160885.76066657342
2371,158823.03244661028
2372,187809.364327783
2373,283719.0356494528
2374,297713.2959739871
2375,236501.43874934013
2376,244565.28789227782
2377,300642.70114699076
2378,147730.0209041452
2379,220411.86193229118
2380,144748.35476588993
2381,147181.30865032272
2382,210671.25083975983
2383,215400.30117878295
2384,237533.17817123444
2385,162891.2952525739
2386,118338.37910781009
2387,132989.87611424993
2388,128301.1108153509
2389,130565.848067099
2390,143625.8773006699
2391,148520.73459656304
2392,122106.0471802454
2393,177035.610429717
2394,133417.493430597
2395,216444.84907829668
2396,143423.1370727371
2397,196523.52925616852
2398,133735.13864954212
2399,42135.42224063072
2400,61547.2482415901
2401,124158.7844116562
2402,122902.58569855033
2403,149021.95889115892
2404,159995.6289197181
2405,148494.50580033264
2406,133775.5444591092
2407,114824.30912971543
2408,143500.06938755047
2409,125386.97734544775
2410,196356.5967867172
2411,104666.94676065026
2412,148341.03465704317
2413,118538.03485040064
2414,144986.0723469297
2415,129229.05409797188
2416,129277.61000879109
2417,126967.6549391516
2418,131297.55291884718
2419,121465.8108305328
2420,121333.22867675661
2421,154388.03017021832
2422,103663.8556658607
2423,112619.97190903616
2424,167696.21940329205
2425,232817.46078952868
2426,140309.9425533577
2427,120054.33814230468
2428,191048.7422660475
2429,122312.6998737657
2430,126081.70060236962
2431,101974.21194947977
2432,133019.11905847187
2433,133929.94672682672
2434,120458.84046943183
2435,145874.98842051974
2436,112498.88914581086
2437,103185.75793700758
2438,114684.25414639688
2439,113202.88869812479
2440,120517.24314994318
2441,88700.85977435089
2442,97942.27790557756
2443,143645.1811121239
2444,127031.27718083467
2445,80132.20558091416
2446,139518.7949435797
2447,221866.80183306593
2448,132530.75709707686
2449,111453.62691974384
2450,149546.86444152822
2451,132253.91356675234
2452,201324.87097146618
2453,104238.46569074993
2454,147184.90388865303
2455,124100.12327616778
2456,124236.81097246031
2457,124831.1520015595
2458,128901.73454447533
2459,98318.29550347663
2460,131645.14714722103
2461,121855.34713244764
2462,135109.41980125592
2463,114907.71531820064
2464,170058.7297231271
2465,138483.39563321043
2466,116895.9904750071
2467,156360.88375517074
2468,66630.75657392852
2469,55688.37340096827
2470,203365.96127389628
2471,210754.66155798733
2472,160312.41359868553
2473,128183.91994671593
2474,82782.84700952936
2475,239024.5496437545
2476,120007.75601784512
2477,105642.93034046143
2478,159920.49762321915
2479,106316.76814352418
2480,166405.0519943498
2481,108750.04601747426
2482,127707.86062415317
2483,109926.8755140123
2484,124224.07177871419
2485,125238.60023579258
2486,143391.41494245734
2487,191825.44352207193
2488,179336.91578513966
2489,152997.23811987438
2490,152775.54966370994
2491,129257.71157393791
2492,177995.64451008546
2493,171114.40355946007
2494,167334.79728510603
2495,118692.77710204758
2496,240046.1853484928
2497,151056.98522631195
2498,98640.50599051267
2499,110897.83727290551
2500,126636.17083897628
2501,128329.87833596743
2502,151773.72638136847
2503,102328.98753138352
2504,200463.2782142379
2505,224525.8829571358
2506,273243.0933738882
2507,287744.3385026972
2508,273841.63878086046
2509,214943.32770900032
2510,252042.31451216852
2511,187012.58466937393
2512,213579.38752090256
2513,215253.1238262495
2514,269888.54628741834
2515,148375.09161160002
2516,178038.84489636123
2517,149436.79233471514
2518,141543.3342322528
2519,223557.11100160237
2520,217659.61101602693
2521,205444.87502991967
2522,221264.34250293323
2523,128078.69303790247
2524,143138.97645443375
2525,161532.79346020217
2526,136575.00553706754
2527,113407.27323654946
2528,136315.87863643235
2529,126950.70373012009
2530,148252.08702708222
2531,214304.558644708
2532,228055.63265515584
2533,207361.14016203675
2534,250329.6719155691
2535,298552.20903352415
2536,240271.9670174399
2537,245513.48487290647
2538,197791.5017773069
2539,185238.0280505896
2540,182527.42355245235
2541,207066.03866758477
2542,179357.070698987
2543,122847.27130659414
2544,138244.264507998
2545,141301.97949006502
2546,145249.46917238156
2547,153910.96529868757
2548,183562.7692245373
2549,172034.48288190225
2550,562170.3133229071
2551,138639.63639255404
2552,131043.08264501696
2553,61048.59055410628
2554,87789.06698379829
2555,123927.69663025788
2556,103718.27899151016
2557,110498.82541927323
2558,142437.83608925412
2559,110323.20343678514
2560,137861.11659008195
2561,153910.66768884915
2562,137111.1219853803
2563,152262.9490052634
2564,190782.4464037551
2565,136761.3367356949
2566,153912.9165962995
2567,123088.44058552221
2568,183574.37575773383
2569,190417.3753892968
2570,126709.84125217539
2571,182619.296871698
2572,188031.05590163637
2573,210942.02528452943
2574,308029.72406841046
2575,131933.0880634773
2576,122958.40682308911
2577,125963.94789361744
2578,84390.62008712231
2579,79723.85954817501
2580,91950.21639695391
2581,106199.28745089564
2582,96390.52738900669
2583,240766.13805300253
2584,176268.41380208824
2585,192535.5325278961
2586,206149.2912393075
2587,199064.3122688746
2588,148680.37792865816
2589,155796.24809707282
2590,205256.75734533975
2591,230741.06003269367
2592,207985.0857509314
2593,256262.75354980817
2594,191401.7002281975
2595,231271.54288110277
2596,286014.74935368635
2597,182506.76072892942
2598,254659.04527055938
2599,379710.7155399495
2600,201944.59048814513
2601,129166.79918966489
2602,79257.17587769032
2603,81804.12611930305
2604,93734.33212206373
2605,67540.32979426882
2606,145547.20598691958
2607,178641.09946389263
2608,211905.26344049466
2609,180911.7948531399
2610,110391.90619400027
2611,128994.95185227552
2612,155508.24812482833
2613,136325.95970228966
2614,130578.03576433216
2615,140003.39676071377
2616,141579.88942926028
2617,182457.91057900456
2618,191378.07559536933
2619,211047.5743093209
2620,186384.12297827587
2621,193666.9451318418
2622,197872.176350313
2623,282249.9776183772
2624,256233.49221509648
2625,294774.2623236126
2626,175076.12554051657
2627,205706.5197503001
2628,404643.6822671613
2629,460326.2540327478
2630,385261.1868383342
2631,421196.9814164946
2632,405870.53345498326
2633,327809.8475062174
2634,377591.29554674285
2635,164905.8530875896
2636,207014.09300532634
2637,169322.33925011335
2638,246541.37765454454
2639,202503.67085008114
2640,151047.2975898718
2641,113731.3976774693
2642,169313.52521388722
2643,116386.27658342314
2644,143283.5030965989
2645,105387.21864836197
2646,85057.43093976774
2647,90930.8244673959
2648,140039.87020929088
2649,160043.9260149186
2650,141046.0911462207
2651,144863.17847797065
2652,393830.57731244736
2653,275020.2611027602
2654,224321.2112572419
2655,361944.33579037036
2656,373550.93951666285
2657,355817.1049471663
2658,290516.44922359474
2659,306194.08664552984
2660,304896.533622341
2661,358745.5554065576
2662,356381.63441341533
2663,283750.7053832591
2664,320501.684873861
2665,341298.06440763664
2666,326607.5549947901
2667,186339.80239172955
2668,197425.40561174578
2669,174827.55100166053
2670,306117.5880068843
2671,196766.26951551507
2672,189883.06508346065
2673,196018.12817714154
2674,186958.2157632392
2675,168812.45038356748
2676,211700.87366745924
2677,202683.15163483727
2678,254566.98003377998
2679,284161.14673382044
2680,298294.17472041305
2681,402158.1687637528
2682,317303.88245331775
2683,433800.67890776205
2684,305269.8003005192
2685,322567.30326307984
2686,275971.15111009753
2687,278557.9431939756
2688,243902.70173940016
2689,232723.16334531782
2690,394310.6938896158
2691,189527.34102041158
2692,137477.09330724063
2693,195967.64464053535
2694,138625.15064693987
2695,205312.48023434565
2696,201504.7770275406
2697,192270.3861348098
2698,183680.31616111798
2699,158155.53346500592
2700,149327.31517844135
2701,165210.5143880709
2702,114982.04138416122
2703,148316.78369795857
2704,158202.65368972556
2705,112843.50668048207
2706,120026.9779746586
2707,130252.68567967252
2708,126540.61605770537
2709,103007.07266991423
2710,128930.49839662947
2711,265649.0378508731
2712,339917.410457802
2713,176708.14821948158
2714,162469.86450838298
2715,168439.49268799694
2716,166594.79950219905
2717,199311.25457335776
2718,251219.32314303773
2719,145921.348012754
2720,174685.95899963332
2721,129551.74010941619
2722,164216.90481247962
2723,164359.67335894075
2724,118050.27508779103
2725,115609.74311690824
2726,138926.72341438173
2727,179087.73922321503
2728,170699.45031506591
2729,163825.7583511907
2730,139815.45237909094
2731,121396.6621135252
2732,131268.18786376994
2733,165713.5027974851
2734,154879.45107356575
